stfdem,trstprt,political_efficacy_index,social_trust_index,hincfel,lrscale,eduyrs,agea,gndr,vote_clean,vote_binary,political_efficacy_index_z,social_trust_index_z,hincfel_z,lrscale_z,eduyrs_z,agea_z
5.0,4.0,2.0,5.666666666666667,2.0,5.0,13.0,77.0,1.0,Voted,1,-0.7238256520170899,0.026647433606003672,0.6688668369168803,0.25952744239745473,-0.5288235105813693,1.3708899391241458
9.0,7.0,3.25,5.666666666666667,1.0,4.0,19.0,42.0,1.0,Voted,1,1.025697510325725,0.026647433606003672,-0.8684841111860602,-0.3055196473792817,1.274798179046744,-0.5887643509330072
9.0,7.0,2.25,7.666666666666667,2.0,5.0,15.0,56.0,2.0,Voted,1,-0.37392101954852686,1.271937312008805,0.6688668369168803,0.25952744239745473,0.0723837192946684,0.19509736508985406
8.0,1.0,2.75,6.0,2.0,3.0,19.0,25.0,1.0,Voted,1,0.3258882453885992,0.23419574667313706,0.6688668369168803,-0.8705667371560182,1.274798179046744,-1.540596434675053
10.0,7.0,3.25,8.666666666666666,1.0,5.0,12.0,73.0,1.0,Voted,1,1.025697510325725,1.894582251210205,-0.8684841111860602,0.25952744239745473,-0.8294271255193882,1.1469294488318997
7.0,4.0,2.75,5.333333333333333,2.0,5.0,18.0,25.0,2.0,Voted,1,0.3258882453885992,-0.18090087946113026,0.6688668369168803,0.25952744239745473,0.974194564108725,-1.540596434675053
5.0,3.0,1.75,4.0,1.0,5.0,13.0,51.0,2.0,Voted,1,-1.0737302844856529,-1.0110941317296642,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,-0.08485324777545349
3.0,1.0,1.75,5.666666666666667,2.0,2.0,20.0,40.0,1.0,Voted,1,-1.0737302844856529,0.026647433606003672,0.6688668369168803,-1.4356138269327547,1.5754017939847627,-0.7007445960791301
9.0,7.0,2.25,7.333333333333333,2.0,3.0,15.0,71.0,2.0,Voted,1,-0.37392101954852686,1.064388998941671,0.6688668369168803,-0.8705667371560182,0.0723837192946684,1.0349492036857768
2.0,0.0,1.6666666666666667,7.666666666666667,2.0,5.0,15.0,63.0,2.0,Voted,1,-1.1903651619751738,1.271937312008805,0.6688668369168803,0.25952744239745473,0.0723837192946684,0.5870282231012847
5.0,6.0,2.25,4.0,2.0,8.0,19.0,30.0,1.0,Voted,1,-0.37392101954852686,-1.0110941317296642,0.6688668369168803,1.9546687117276642,1.274798179046744,-1.2606458218097452
7.0,6.0,1.75,7.333333333333333,1.0,8.0,11.0,78.0,2.0,Voted,1,-1.0737302844856529,1.064388998941671,-0.8684841111860602,1.9546687117276642,-1.130030740457407,1.4268800616972073
7.0,3.0,2.5,6.666666666666667,2.0,6.0,12.0,69.0,1.0,Voted,1,-0.024016387079963866,0.6492923728074044,0.6688668369168803,0.8245745321741912,-0.8294271255193882,0.9229689585396538
7.0,3.0,2.0,6.0,1.0,6.0,12.0,83.0,1.0,Voted,1,-0.7238256520170899,0.23419574667313706,-0.8684841111860602,0.8245745321741912,-0.8294271255193882,1.706830674562515
6.0,4.0,2.25,4.333333333333333,2.0,2.0,13.0,48.0,2.0,Voted,1,-0.37392101954852686,-0.8035458186625309,0.6688668369168803,-1.4356138269327547,-0.5288235105813693,-0.25282361549463805
6.0,1.0,2.25,7.0,1.0,3.0,12.0,50.0,2.0,Voted,1,-0.37392101954852686,0.8568406858745377,-0.8684841111860602,-0.8705667371560182,-0.8294271255193882,-0.14084337034851502
2.0,2.0,3.0,3.0,2.0,5.0,11.0,45.0,2.0,Voted,1,0.6757928778571621,-1.6337390709310649,0.6688668369168803,0.25952744239745473,-1.130030740457407,-0.42079398321382255
8.0,5.0,2.5,7.666666666666667,1.0,3.0,15.0,23.0,2.0,Voted,1,-0.024016387079963866,1.271937312008805,-0.8684841111860602,-0.8705667371560182,0.0723837192946684,-1.6525766798211758
2.0,5.0,1.75,8.0,1.0,3.0,16.0,78.0,2.0,Did not vote,0,-1.0737302844856529,1.4794856250759383,-0.8684841111860602,-0.8705667371560182,0.37298733423268726,1.4268800616972073
7.0,1.0,2.25,8.0,1.0,7.0,12.0,63.0,2.0,Voted,1,-0.37392101954852686,1.4794856250759383,-0.8684841111860602,1.3896216219509276,-0.8294271255193882,0.5870282231012847
8.0,6.0,2.75,6.0,1.0,5.0,10.0,83.0,2.0,Voted,1,0.3258882453885992,0.23419574667313706,-0.8684841111860602,0.25952744239745473,-1.430634355395426,1.706830674562515
9.0,5.0,2.75,7.666666666666667,1.0,2.0,19.0,76.0,1.0,Voted,1,0.3258882453885992,1.271937312008805,-0.8684841111860602,-1.4356138269327547,1.274798179046744,1.3148998165510843
7.0,6.0,3.25,5.666666666666667,1.0,4.0,16.0,46.0,2.0,Voted,1,1.025697510325725,0.026647433606003672,-0.8684841111860602,-0.3055196473792817,0.37298733423268726,-0.36480386064076104
8.0,5.0,2.25,6.666666666666667,2.0,5.0,15.0,51.0,2.0,Voted,1,-0.37392101954852686,0.6492923728074044,0.6688668369168803,0.25952744239745473,0.0723837192946684,-0.08485324777545349
7.0,1.0,3.5,1.6666666666666667,2.0,4.0,12.0,60.0,1.0,Voted,1,1.3756021427942882,-2.463932323199599,0.6688668369168803,-0.3055196473792817,-0.8294271255193882,0.4190578553821001
6.0,5.0,1.5,6.666666666666667,1.0,10.0,11.0,82.0,1.0,Voted,1,-1.423634916954216,0.6492923728074044,-0.8684841111860602,3.084762891281137,-1.130030740457407,1.6508405519894533
5.0,2.0,2.0,6.0,2.0,2.0,17.0,40.0,2.0,Voted,1,-0.7238256520170899,0.23419574667313706,0.6688668369168803,-1.4356138269327547,0.6735909491707062,-0.7007445960791301
9.0,7.0,3.25,8.333333333333334,1.0,5.0,20.0,27.0,2.0,Voted,1,1.025697510325725,1.6870339381430723,-0.8684841111860602,0.25952744239745473,1.5754017939847627,-1.4286161895289298
4.0,1.0,2.25,3.6666666666666665,2.0,5.0,14.0,90.0,1.0,Voted,1,-0.37392101954852686,-1.2186424447967978,0.6688668369168803,0.25952744239745473,-0.22821989564335046,2.0987615325739455
9.0,5.0,3.0,6.333333333333333,2.0,3.0,19.0,39.0,1.0,Voted,1,0.6757928778571621,0.4417440597402704,0.6688668369168803,-0.8705667371560182,1.274798179046744,-0.7567347186521917
8.0,6.0,3.25,7.333333333333333,2.0,1.0,20.0,30.0,2.0,Voted,1,1.025697510325725,1.064388998941671,0.6688668369168803,-2.0006609167094913,1.5754017939847627,-1.2606458218097452
1.0,1.0,1.25,4.333333333333333,3.0,7.0,8.0,32.0,2.0,Voted,1,-1.773539549422779,-0.8035458186625309,2.206217785019821,1.3896216219509276,-2.0318415852714637,-1.1486655766636222
4.0,1.0,1.25,5.333333333333333,2.0,4.0,12.0,58.0,2.0,Voted,1,-1.773539549422779,-0.18090087946113026,0.6688668369168803,-0.3055196473792817,-0.8294271255193882,0.3070776102359771
8.0,5.0,2.25,7.0,1.0,2.0,13.0,21.0,2.0,Voted,1,-0.37392101954852686,0.8568406858745377,-0.8684841111860602,-1.4356138269327547,-0.5288235105813693,-1.764556924967299
5.0,0.0,2.0,6.333333333333333,2.0,5.0,12.0,61.0,1.0,Did not vote,0,-0.7238256520170899,0.4417440597402704,0.6688668369168803,0.25952744239745473,-0.8294271255193882,0.4750479779551616
3.0,2.0,3.25,4.333333333333333,2.0,5.0,13.0,72.0,1.0,Voted,1,1.025697510325725,-0.8035458186625309,0.6688668369168803,0.25952744239745473,-0.5288235105813693,1.0909393262588383
5.0,5.0,2.75,7.333333333333333,2.0,5.0,17.0,28.0,2.0,Voted,1,0.3258882453885992,1.064388998941671,0.6688668369168803,0.25952744239745473,0.6735909491707062,-1.3726260669558683
8.0,2.0,1.0,6.333333333333333,1.0,4.0,11.0,86.0,2.0,Voted,1,-2.123444181891342,0.4417440597402704,-0.8684841111860602,-0.3055196473792817,-1.130030740457407,1.8748010422816994
6.0,5.0,2.25,2.6666666666666665,2.0,4.0,16.0,57.0,1.0,Voted,1,-0.37392101954852686,-1.8412873839981987,0.6688668369168803,-0.3055196473792817,0.37298733423268726,0.2510874876629156
1.0,2.0,3.25,6.666666666666667,1.0,5.0,15.0,53.0,2.0,Voted,1,1.025697510325725,0.6492923728074044,-0.8684841111860602,0.25952744239745473,0.0723837192946684,0.027126997370669537
4.0,0.0,1.5,3.3333333333333335,1.0,5.0,20.0,62.0,1.0,Did not vote,0,-1.423634916954216,-1.4261907578639312,-0.8684841111860602,0.25952744239745473,1.5754017939847627,0.5310381005282232
7.0,5.0,2.75,7.333333333333333,1.0,2.0,18.0,37.0,2.0,Voted,1,0.3258882453885992,1.064388998941671,-0.8684841111860602,-1.4356138269327547,0.974194564108725,-0.8687149637983147
3.0,2.0,2.25,5.0,1.0,6.0,15.0,27.0,2.0,Voted,1,-0.37392101954852686,-0.3884491925282636,-0.8684841111860602,0.8245745321741912,0.0723837192946684,-1.4286161895289298
7.0,7.0,3.25,5.666666666666667,1.0,5.0,13.0,22.0,1.0,Voted,1,1.025697510325725,0.026647433606003672,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,-1.7085668023942373
6.0,6.0,2.5,5.333333333333333,2.0,4.0,24.0,72.0,1.0,Voted,1,-0.024016387079963866,-0.18090087946113026,0.6688668369168803,-0.3055196473792817,2.7778162537368383,1.0909393262588383
8.0,4.0,2.5,5.0,2.0,5.0,14.0,66.0,1.0,Voted,1,-0.024016387079963866,-0.3884491925282636,0.6688668369168803,0.25952744239745473,-0.22821989564335046,0.7549985908204692
5.0,5.0,3.0,6.333333333333333,1.0,6.0,14.0,62.0,2.0,Did not vote,0,0.6757928778571621,0.4417440597402704,-0.8684841111860602,0.8245745321741912,-0.22821989564335046,0.5310381005282232
4.0,1.0,2.75,4.333333333333333,1.0,5.0,12.0,30.0,1.0,Voted,1,0.3258882453885992,-0.8035458186625309,-0.8684841111860602,0.25952744239745473,-0.8294271255193882,-1.2606458218097452
9.0,7.0,4.25,8.0,1.0,2.0,19.0,71.0,2.0,Voted,1,2.425316040199977,1.4794856250759383,-0.8684841111860602,-1.4356138269327547,1.274798179046744,1.0349492036857768
5.0,5.0,1.25,2.6666666666666665,2.0,8.0,13.0,35.0,1.0,Voted,1,-1.773539549422779,-1.8412873839981987,0.6688668369168803,1.9546687117276642,-0.5288235105813693,-0.9806952089444377
5.0,3.0,2.25,2.3333333333333335,2.0,5.0,22.0,84.0,1.0,Voted,1,-0.37392101954852686,-2.048835697065332,0.6688668369168803,0.25952744239745473,2.1766090238608005,1.7628207971355765
3.0,3.0,2.25,3.6666666666666665,1.0,5.0,15.0,80.0,1.0,Voted,1,-0.37392101954852686,-1.2186424447967978,-0.8684841111860602,0.25952744239745473,0.0723837192946684,1.5388603068433304
7.0,1.0,3.25,2.3333333333333335,2.0,5.0,13.0,43.0,1.0,Voted,1,1.025697510325725,-2.048835697065332,0.6688668369168803,0.25952744239745473,-0.5288235105813693,-0.5327742283599456
6.0,5.0,2.25,6.333333333333333,1.0,5.0,13.0,46.0,2.0,Voted,1,-0.37392101954852686,0.4417440597402704,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,-0.36480386064076104
5.0,4.0,3.25,7.0,1.0,3.0,25.0,36.0,2.0,Voted,1,1.025697510325725,0.8568406858745377,-0.8684841111860602,-0.8705667371560182,3.078419868674857,-0.9247050863713762
1.0,0.0,2.0,4.666666666666667,2.0,5.0,17.0,55.0,2.0,Did not vote,0,-0.7238256520170899,-0.595997505595397,0.6688668369168803,0.25952744239745473,0.6735909491707062,0.13910724251679257
6.0,3.0,1.5,3.6666666666666665,1.0,5.0,15.0,44.0,1.0,Voted,1,-1.423634916954216,-1.2186424447967978,-0.8684841111860602,0.25952744239745473,0.0723837192946684,-0.47678410578688407
5.0,6.0,2.25,5.0,2.0,5.0,14.0,49.0,2.0,Voted,1,-0.37392101954852686,-0.3884491925282636,0.6688668369168803,0.25952744239745473,-0.22821989564335046,-0.1968334929215765
8.0,6.0,3.75,7.666666666666667,1.0,4.0,17.0,58.0,1.0,Voted,1,1.7255067752628512,1.271937312008805,-0.8684841111860602,-0.3055196473792817,0.6735909491707062,0.3070776102359771
8.0,5.0,4.0,5.0,1.0,5.0,18.0,58.0,1.0,Voted,1,2.0754114077314143,-0.3884491925282636,-0.8684841111860602,0.25952744239745473,0.974194564108725,0.3070776102359771
1.0,1.0,2.0,5.666666666666667,2.0,7.0,12.0,63.0,1.0,Voted,1,-0.7238256520170899,0.026647433606003672,0.6688668369168803,1.3896216219509276,-0.8294271255193882,0.5870282231012847
9.0,6.0,3.5,5.666666666666667,1.0,5.0,15.0,50.0,1.0,Voted,1,1.3756021427942882,0.026647433606003672,-0.8684841111860602,0.25952744239745473,0.0723837192946684,-0.14084337034851502
7.0,5.0,3.0,7.333333333333333,1.0,1.0,16.0,41.0,1.0,Voted,1,0.6757928778571621,1.064388998941671,-0.8684841111860602,-2.0006609167094913,0.37298733423268726,-0.6447544735060686
0.0,0.0,2.75,3.3333333333333335,2.0,5.0,12.0,54.0,2.0,Voted,1,0.3258882453885992,-1.4261907578639312,0.6688668369168803,0.25952744239745473,-0.8294271255193882,0.08311711994373105
5.0,3.0,2.5,4.0,2.0,5.0,14.0,30.0,2.0,Did not vote,0,-0.024016387079963866,-1.0110941317296642,0.6688668369168803,0.25952744239745473,-0.22821989564335046,-1.2606458218097452
0.0,0.0,1.5,4.666666666666667,3.0,5.0,13.0,40.0,2.0,Voted,1,-1.423634916954216,-0.595997505595397,2.206217785019821,0.25952744239745473,-0.5288235105813693,-0.7007445960791301
4.0,3.0,2.25,4.666666666666667,2.0,1.0,8.0,90.0,2.0,Voted,1,-0.37392101954852686,-0.595997505595397,0.6688668369168803,-2.0006609167094913,-2.0318415852714637,2.0987615325739455
6.0,3.0,2.75,4.333333333333333,2.0,6.0,13.0,45.0,2.0,Voted,1,0.3258882453885992,-0.8035458186625309,0.6688668369168803,0.8245745321741912,-0.5288235105813693,-0.42079398321382255
8.0,6.0,3.75,5.0,1.0,6.0,19.0,34.0,2.0,Voted,1,1.7255067752628512,-0.3884491925282636,-0.8684841111860602,0.8245745321741912,1.274798179046744,-1.0366853315174993
6.0,2.0,1.75,7.333333333333333,1.0,5.0,15.0,68.0,2.0,Did not vote,0,-1.0737302844856529,1.064388998941671,-0.8684841111860602,0.25952744239745473,0.0723837192946684,0.8669788359665922
5.0,4.0,2.5,6.0,1.0,6.0,15.0,56.0,1.0,Voted,1,-0.024016387079963866,0.23419574667313706,-0.8684841111860602,0.8245745321741912,0.0723837192946684,0.19509736508985406
5.0,2.0,1.75,3.3333333333333335,1.0,5.0,12.0,75.0,1.0,Voted,1,-1.0737302844856529,-1.4261907578639312,-0.8684841111860602,0.25952744239745473,-0.8294271255193882,1.2589096939780229
2.0,0.0,1.0,4.666666666666667,2.0,2.0,13.0,61.0,2.0,Did not vote,0,-2.123444181891342,-0.595997505595397,0.6688668369168803,-1.4356138269327547,-0.5288235105813693,0.4750479779551616
7.0,5.0,2.75,6.333333333333333,1.0,4.0,14.0,67.0,1.0,Voted,1,0.3258882453885992,0.4417440597402704,-0.8684841111860602,-0.3055196473792817,-0.22821989564335046,0.8109887133935307
5.0,4.0,2.5,8.0,2.0,5.0,18.0,90.0,1.0,Voted,1,-0.024016387079963866,1.4794856250759383,0.6688668369168803,0.25952744239745473,0.974194564108725,2.0987615325739455
3.0,4.0,2.0,5.333333333333333,2.0,5.0,13.0,21.0,2.0,Voted,1,-0.7238256520170899,-0.18090087946113026,0.6688668369168803,0.25952744239745473,-0.5288235105813693,-1.764556924967299
6.0,5.0,2.75,9.333333333333334,2.0,5.0,13.0,69.0,1.0,Did not vote,0,0.3258882453885992,2.309678877344473,0.6688668369168803,0.25952744239745473,-0.5288235105813693,0.9229689585396538
5.0,5.0,2.0,4.666666666666667,2.0,2.0,13.0,63.0,1.0,Voted,1,-0.7238256520170899,-0.595997505595397,0.6688668369168803,-1.4356138269327547,-0.5288235105813693,0.5870282231012847
0.0,3.0,1.75,6.666666666666667,2.0,5.0,11.0,82.0,2.0,Voted,1,-1.0737302844856529,0.6492923728074044,0.6688668369168803,0.25952744239745473,-1.130030740457407,1.6508405519894533
7.0,3.0,3.25,6.333333333333333,1.0,1.0,19.0,27.0,1.0,Voted,1,1.025697510325725,0.4417440597402704,-0.8684841111860602,-2.0006609167094913,1.274798179046744,-1.4286161895289298
0.0,5.0,1.5,3.6666666666666665,2.0,5.0,13.0,29.0,2.0,Did not vote,0,-1.423634916954216,-1.2186424447967978,0.6688668369168803,0.25952744239745473,-0.5288235105813693,-1.3166359443828068
3.0,1.0,1.25,5.0,1.0,5.0,12.0,77.0,2.0,Voted,1,-1.773539549422779,-0.3884491925282636,-0.8684841111860602,0.25952744239745473,-0.8294271255193882,1.3708899391241458
5.0,4.0,2.75,6.0,2.0,2.0,20.0,53.0,2.0,Voted,1,0.3258882453885992,0.23419574667313706,0.6688668369168803,-1.4356138269327547,1.5754017939847627,0.027126997370669537
6.0,4.0,2.25,6.333333333333333,1.0,3.0,20.0,29.0,1.0,Voted,1,-0.37392101954852686,0.4417440597402704,-0.8684841111860602,-0.8705667371560182,1.5754017939847627,-1.3166359443828068
7.0,4.0,3.25,6.0,1.0,5.0,13.0,30.0,1.0,Voted,1,1.025697510325725,0.23419574667313706,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,-1.2606458218097452
5.0,6.0,3.0,6.0,1.0,5.0,10.0,16.0,2.0,Voted,1,0.6757928778571621,0.23419574667313706,-0.8684841111860602,0.25952744239745473,-1.430634355395426,-2.0445075378326063
7.0,3.0,2.75,6.0,1.0,3.0,15.0,43.0,1.0,Voted,1,0.3258882453885992,0.23419574667313706,-0.8684841111860602,-0.8705667371560182,0.0723837192946684,-0.5327742283599456
6.0,5.0,2.25,7.333333333333333,1.0,3.0,13.0,23.0,1.0,Voted,1,-0.37392101954852686,1.064388998941671,-0.8684841111860602,-0.8705667371560182,-0.5288235105813693,-1.6525766798211758
3.0,2.0,1.5,4.666666666666667,3.0,7.0,10.0,64.0,1.0,Voted,1,-1.423634916954216,-0.595997505595397,2.206217785019821,1.3896216219509276,-1.430634355395426,0.6430183456743461
5.0,2.0,4.5,6.0,1.0,5.0,18.0,53.0,1.0,Voted,1,2.7752206726685404,0.23419574667313706,-0.8684841111860602,0.25952744239745473,0.974194564108725,0.027126997370669537
7.0,5.0,2.0,6.0,1.0,2.0,14.0,40.0,2.0,Voted,1,-0.7238256520170899,0.23419574667313706,-0.8684841111860602,-1.4356138269327547,-0.22821989564335046,-0.7007445960791301
0.0,0.0,1.0,5.333333333333333,2.0,0.0,19.0,61.0,2.0,Voted,1,-2.123444181891342,-0.18090087946113026,0.6688668369168803,-2.5657080064862274,1.274798179046744,0.4750479779551616
6.0,4.0,2.25,6.666666666666667,1.0,5.0,18.0,64.0,1.0,Voted,1,-0.37392101954852686,0.6492923728074044,-0.8684841111860602,0.25952744239745473,0.974194564108725,0.6430183456743461
9.0,6.0,2.5,7.0,1.0,3.0,13.0,79.0,1.0,Voted,1,-0.024016387079963866,0.8568406858745377,-0.8684841111860602,-0.8705667371560182,-0.5288235105813693,1.482870184270269
9.0,6.0,3.5,7.333333333333333,1.0,5.0,13.0,60.0,1.0,Voted,1,1.3756021427942882,1.064388998941671,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,0.4190578553821001
8.0,5.0,2.25,4.666666666666667,2.0,6.0,14.0,59.0,2.0,Voted,1,-0.37392101954852686,-0.595997505595397,0.6688668369168803,0.8245745321741912,-0.22821989564335046,0.3630677328090386
5.0,0.0,2.5,2.0,1.0,5.0,12.0,67.0,1.0,Voted,1,-0.024016387079963866,-2.2563840101324657,-0.8684841111860602,0.25952744239745473,-0.8294271255193882,0.8109887133935307
9.0,7.0,3.0,6.333333333333333,1.0,4.0,17.0,56.0,2.0,Voted,1,0.6757928778571621,0.4417440597402704,-0.8684841111860602,-0.3055196473792817,0.6735909491707062,0.19509736508985406
4.0,6.0,3.0,5.666666666666667,1.0,2.0,23.0,36.0,1.0,Voted,1,0.6757928778571621,0.026647433606003672,-0.8684841111860602,-1.4356138269327547,2.4772126387988194,-0.9247050863713762
2.0,2.0,1.5,4.666666666666667,2.0,7.0,14.0,38.0,2.0,Voted,1,-1.423634916954216,-0.595997505595397,0.6688668369168803,1.3896216219509276,-0.22821989564335046,-0.8127248412252531
3.0,0.0,3.5,6.666666666666667,1.0,5.0,17.0,58.0,2.0,Voted,1,1.3756021427942882,0.6492923728074044,-0.8684841111860602,0.25952744239745473,0.6735909491707062,0.3070776102359771
8.0,5.0,2.75,6.666666666666667,1.0,5.0,16.0,31.0,2.0,Voted,1,0.3258882453885992,0.6492923728074044,-0.8684841111860602,0.25952744239745473,0.37298733423268726,-1.2046556992366837
5.0,3.0,1.75,7.0,1.0,5.0,12.0,74.0,1.0,Did not vote,0,-1.0737302844856529,0.8568406858745377,-0.8684841111860602,0.25952744239745473,-0.8294271255193882,1.2029195714049614
6.0,3.0,2.0,6.333333333333333,2.0,5.0,12.0,74.0,1.0,Voted,1,-0.7238256520170899,0.4417440597402704,0.6688668369168803,0.25952744239745473,-0.8294271255193882,1.2029195714049614
0.0,6.0,2.0,6.0,1.0,5.0,15.0,59.0,1.0,Voted,1,-0.7238256520170899,0.23419574667313706,-0.8684841111860602,0.25952744239745473,0.0723837192946684,0.3630677328090386
2.0,2.0,1.75,2.3333333333333335,2.0,7.0,12.0,75.0,1.0,Voted,1,-1.0737302844856529,-2.048835697065332,0.6688668369168803,1.3896216219509276,-0.8294271255193882,1.2589096939780229
9.0,6.0,3.5,7.0,2.0,4.0,17.0,47.0,2.0,Voted,1,1.3756021427942882,0.8568406858745377,0.6688668369168803,-0.3055196473792817,0.6735909491707062,-0.3088137380676995
6.0,3.0,2.3333333333333335,7.0,3.0,4.0,13.0,76.0,2.0,Did not vote,0,-0.2572861420590057,0.8568406858745377,2.206217785019821,-0.3055196473792817,-0.5288235105813693,1.3148998165510843
3.0,2.0,2.5,4.333333333333333,1.0,1.0,15.0,44.0,2.0,Voted,1,-0.024016387079963866,-0.8035458186625309,-0.8684841111860602,-2.0006609167094913,0.0723837192946684,-0.47678410578688407
8.0,1.0,2.5,2.6666666666666665,2.0,7.0,19.0,40.0,1.0,Voted,1,-0.024016387079963866,-1.8412873839981987,0.6688668369168803,1.3896216219509276,1.274798179046744,-0.7007445960791301
9.0,6.0,2.75,8.0,1.0,3.0,26.0,52.0,2.0,Voted,1,0.3258882453885992,1.4794856250759383,-0.8684841111860602,-0.8705667371560182,3.379023483612876,-0.028863125202391978
6.0,4.0,2.0,5.333333333333333,1.0,5.0,13.0,58.0,2.0,Voted,1,-0.7238256520170899,-0.18090087946113026,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,0.3070776102359771
5.0,2.0,2.0,4.0,1.0,7.0,12.0,69.0,1.0,Voted,1,-0.7238256520170899,-1.0110941317296642,-0.8684841111860602,1.3896216219509276,-0.8294271255193882,0.9229689585396538
4.0,0.0,2.5,5.666666666666667,2.0,5.0,21.0,75.0,2.0,Voted,1,-0.024016387079963866,0.026647433606003672,0.6688668369168803,0.25952744239745473,1.8760054089227816,1.2589096939780229
6.0,8.0,3.0,7.0,2.0,5.0,12.0,54.0,2.0,Voted,1,0.6757928778571621,0.8568406858745377,0.6688668369168803,0.25952744239745473,-0.8294271255193882,0.08311711994373105
7.0,7.0,3.0,6.0,2.0,4.0,13.0,29.0,1.0,Voted,1,0.6757928778571621,0.23419574667313706,0.6688668369168803,-0.3055196473792817,-0.5288235105813693,-1.3166359443828068
3.0,4.0,1.75,6.666666666666667,2.0,6.0,15.0,39.0,2.0,Voted,1,-1.0737302844856529,0.6492923728074044,0.6688668369168803,0.8245745321741912,0.0723837192946684,-0.7567347186521917
9.0,6.0,3.25,6.666666666666667,2.0,4.0,19.0,38.0,2.0,Did not vote,0,1.025697510325725,0.6492923728074044,0.6688668369168803,-0.3055196473792817,1.274798179046744,-0.8127248412252531
6.0,6.0,2.5,4.333333333333333,1.0,3.0,16.0,34.0,2.0,Voted,1,-0.024016387079963866,-0.8035458186625309,-0.8684841111860602,-0.8705667371560182,0.37298733423268726,-1.0366853315174993
3.0,5.0,1.75,7.0,1.0,0.0,14.0,42.0,2.0,Voted,1,-1.0737302844856529,0.8568406858745377,-0.8684841111860602,-2.5657080064862274,-0.22821989564335046,-0.5887643509330072
10.0,6.0,3.0,7.666666666666667,2.0,5.0,15.0,55.0,1.0,Voted,1,0.6757928778571621,1.271937312008805,0.6688668369168803,0.25952744239745473,0.0723837192946684,0.13910724251679257
5.0,4.0,2.5,5.666666666666667,1.0,5.0,15.0,69.0,2.0,Voted,1,-0.024016387079963866,0.026647433606003672,-0.8684841111860602,0.25952744239745473,0.0723837192946684,0.9229689585396538
6.0,5.0,3.5,5.0,1.0,3.0,17.0,40.0,2.0,Voted,1,1.3756021427942882,-0.3884491925282636,-0.8684841111860602,-0.8705667371560182,0.6735909491707062,-0.7007445960791301
0.0,1.0,2.0,2.3333333333333335,2.0,10.0,13.0,49.0,1.0,Voted,1,-0.7238256520170899,-2.048835697065332,0.6688668369168803,3.084762891281137,-0.5288235105813693,-0.1968334929215765
5.0,3.0,2.5,3.3333333333333335,2.0,3.0,16.0,33.0,2.0,Voted,1,-0.024016387079963866,-1.4261907578639312,0.6688668369168803,-0.8705667371560182,0.37298733423268726,-1.0926754540905608
9.0,6.0,4.25,7.333333333333333,1.0,4.0,20.0,63.0,1.0,Voted,1,2.425316040199977,1.064388998941671,-0.8684841111860602,-0.3055196473792817,1.5754017939847627,0.5870282231012847
9.0,6.0,3.0,6.333333333333333,1.0,5.0,15.0,55.0,1.0,Did not vote,0,0.6757928778571621,0.4417440597402704,-0.8684841111860602,0.25952744239745473,0.0723837192946684,0.13910724251679257
8.0,3.0,2.25,6.0,1.0,3.0,12.0,66.0,2.0,Voted,1,-0.37392101954852686,0.23419574667313706,-0.8684841111860602,-0.8705667371560182,-0.8294271255193882,0.7549985908204692
0.0,1.0,2.5,2.3333333333333335,2.0,5.0,15.0,31.0,2.0,Did not vote,0,-0.024016387079963866,-2.048835697065332,0.6688668369168803,0.25952744239745473,0.0723837192946684,-1.2046556992366837
8.0,5.0,2.75,7.0,1.0,6.0,17.0,60.0,2.0,Voted,1,0.3258882453885992,0.8568406858745377,-0.8684841111860602,0.8245745321741912,0.6735909491707062,0.4190578553821001
8.0,8.0,3.75,7.666666666666667,1.0,5.0,19.0,64.0,2.0,Voted,1,1.7255067752628512,1.271937312008805,-0.8684841111860602,0.25952744239745473,1.274798179046744,0.6430183456743461
6.0,5.0,2.5,7.333333333333333,1.0,8.0,18.0,68.0,1.0,Voted,1,-0.024016387079963866,1.064388998941671,-0.8684841111860602,1.9546687117276642,0.974194564108725,0.8669788359665922
7.0,2.0,2.25,4.0,3.0,3.0,16.0,34.0,2.0,Voted,1,-0.37392101954852686,-1.0110941317296642,2.206217785019821,-0.8705667371560182,0.37298733423268726,-1.0366853315174993
7.0,4.0,1.5,5.666666666666667,2.0,5.0,13.0,55.0,1.0,Voted,1,-1.423634916954216,0.026647433606003672,0.6688668369168803,0.25952744239745473,-0.5288235105813693,0.13910724251679257
8.0,4.0,2.25,6.0,1.0,5.0,13.0,44.0,1.0,Voted,1,-0.37392101954852686,0.23419574667313706,-0.8684841111860602,0.25952744239745473,-0.5288235105813693,-0.47678410578688407
7.0,5.0,2.25,7.666666666666667,2.0,5.0,10.0,71.0,2.0,Voted,1,-0.37392101954852686,1.271937312008805,0.6688668369168803,0.25952744239745473,-1.430634355395426,1.0349492036857768
8.0,4.0,3.25,7.666666666666667,1.0,2.0,19.0,36.0,2.0,Did not vote,0,1.025697510325725,1.271937312008805,-0.8684841111860602,-1.4356138269327547,1.274798179046744,-0.9247050863713762
